number,time,duration,screen_x,screen_y,avg_dilation,saccadic_length
1495,554482,379,77,707,0.2345337552742639,29.068883707497267
1496,554881,279,49,722,0.18953375527426397,31.76476034853718
1497,555180,419,47,715,0.12753375527426414,7.280109889280518
1498,555818,160,98,735,0.09053375527426377,54.78138369920935
1499,556018,179,90,722,0.13853375527426381,15.264337522473747
1500,556317,279,76,709,0.19603375527426392,19.1049731745428
1501,556616,199,54,552,0.2035337552742642,158.5339080449353
1502,557214,179,46,606,0.1905337552742643,54.589376255824725
1503,557513,179,669,601,0.1490337552742642,623.0200638823761
1504,558011,120,694,505,0.17153375527426373,99.20181449953424
1505,558311,698,652,513,0.2525337552742637,42.7551166528639
1506,559208,139,695,586,0.14703375527426443,84.72307831990054
1507,559367,179,685,597,0.13853375527426381,14.866068747318506
1508,559606,199,660,580,0.24103375527426385,30.23243291566195
1509,559826,319,716,588,0.25303375527426386,56.568542494923804
1510,560424,199,720,644,0.1355337552742637,56.142675390472796
1511,560643,139,754,657,0.15453375527426383,36.40054944640259
1512,560823,100,752,668,0.16046624472573612,11.180339887498949
1513,560942,140,720,660,0.10596624472573613,32.984845004941285
1514,561600,100,714,640,0.1490337552742642,20.8806130178211
1515,561740,179,715,634,0.16453375527426362,6.082762530298219
1516,561939,179,720,609,0.21003375527426416,25.495097567963924
1517,562139,179,727,609,0.22753375527426378,7.0
1518,562398,179,733,692,0.1745337552742643,83.21658488546619
1519,562637,239,722,678,0.10003375527426384,17.804493814764857
1520,563056,120,732,581,0.15353375527426394,97.51410154434076
1521,563793,239,803,629,0.1460337552742641,85.70297544426332
1522,564092,279,698,615,0.14753375527426416,105.92922165295089
1523,564392,179,692,612,0.10853375527426401,6.708203932499369
1524,564830,180,670,609,0.10503375527426373,22.20360331117452
1525,565109,219,672,617,0.17903375527426446,8.246211251235321
1526,565428,100,734,667,0.18603375527426413,79.64923100695951
1527,565648,219,76,682,0.17453375527426385,658.1709504376504
1528,565986,100,67,705,0.18453375527426408,24.698178070456937
1529,566385,120,733,636,0.1615337552742644,669.5647840201873
1530,566604,180,749,630,0.19803375527426414,17.08800749063506
1531,566804,100,696,693,0.15653375527426405,82.3286098510111
1532,567023,199,58,718,0.21153375527426377,638.4896240347215
1533,567243,160,35,706,0.1985337552742643,25.942243542145693
1534,567422,598,43,707,0.159033755274264,8.06225774829855
1535,568080,379,99,722,0.094966244725736,57.97413216254298
1536,568518,239,102,731,0.082966244725736,9.486832980505138
1537,568778,219,92,747,0.0875337552742641,18.867962264113206
1538,569017,139,112,733,0.14803375527426388,24.413111231467404
1539,569176,179,106,736,0.19503375527426403,6.708203932499369
1540,569515,140,707,664,0.21203375527426394,605.2974475412894
1541,569735,160,753,668,0.17953375527426418,46.17358552246078
1542,570173,279,740,719,0.19903375527426403,52.630789467763066
1543,570572,279,757,757,0.15253375527426405,41.6293165929973
1544,571130,120,760,725,0.1250337552742642,32.14031735997639
1545,571589,160,758,723,0.09503375527426394,2.8284271247461903
1546,572067,139,755,669,0.14403375527426432,54.08326913195984
1547,572227,219,745,666,0.1265337552742638,10.44030650891055
1548,572586,219,741,643,0.20453375527426454,23.345235059857504
1549,573284,199,758,694,0.1540337552742641,53.75872022286245
1550,573563,179,781,730,0.0729662447257362,42.720018726587654
1551,573762,319,749,762,0.13296624472573582,45.254833995939045
1552,574181,120,787,699,0.05953375527426408,73.57309290766564
1553,574320,120,778,683,0.1135337552742639,18.35755975068582
1554,574460,199,871,663,0.1265337552742638,95.12623192369179
1555,575257,179,267,230,0.20753375527426376,743.1722545951242
1556,575457,120,447,210,0.22753375527426423,181.10770276274835
1557,575596,100,423,209,0.27453375527426394,24.020824298928627
1558,575716,1017,419,223,0.3135337552742641,14.560219778561036
1559,576952,180,389,205,0.16503375527426423,34.9857113690718
1560,577152,1595,427,222,0.13253375527426403,41.6293165929973
1561,579803,199,398,207,0.37596624472573614,32.64965543462902
1562,580022,299,429,243,0.29246624472573624,47.50789408087881
1563,580341,618,433,226,0.17853375527426385,17.46424919657298
1564,580979,798,430,233,0.13953375527426415,7.615773105863909
1565,583073,120,464,256,0.5399662447257358,41.048751503547585
1566,583252,199,416,221,0.48346624472573607,59.405386961116584
1567,583492,160,45,237,0.1500337552742641,371.3448532025185
1568,584090,160,87,220,0.256033755274264,45.31004303683677
1569,584369,120,358,231,0.25753375527426403,271.2231553536681
1570,584528,219,253,234,0.22053375527426367,105.04284840006957
1571,584788,957,421,245,0.14653375527426382,168.35973390332975
1572,585784,159,187,244,0.17053375527426384,234.00213674238105
1573,585964,199,238,252,0.1730337552742638,51.62363799656123
1574,586203,239,29,246,0.20753375527426376,209.0861066642162
1575,586462,179,45,243,0.233533755274264,16.278820596099706
1576,586741,199,284,230,0.22503375527426384,239.35329536064467
1577,586961,738,232,244,0.284033755274264,53.85164807134504
1578,587718,479,50,246,0.2500337552742642,182.0109886792553
1579,588516,120,40,586,0.22753375527426423,340.14702703389895
1580,588855,279,3,600,0.23553375527426423,39.56008088970496
1581,589154,219,48,608,0.15503375527426444,45.70557952810576
1582,589393,199,63,614,0.062033755274264024,16.15549442140351
1583,589612,219,73,587,0.08746624472573616,28.792360097775937
1584,589991,160,49,550,0.10796624472573635,44.10215414239989
1585,590250,439,87,692,0.19046624472573592,146.99659860010368
1586,590749,179,102,683,0.2574662447257361,17.4928556845359
1587,590968,259,105,690,0.2724662447257362,7.615773105863909
1588,591247,180,113,704,0.19546624472573582,16.1245154965971
1589,591447,379,90,676,0.2529662447257359,36.235341863986875
1590,591945,419,110,680,0.10546624472573596,20.396078054371138
1591,592503,120,717,729,0.06846624472573604,608.9745479082028
1592,592643,100,728,657,0.14496624472573583,72.83543093852057
1593,592862,259,722,720,0.09346624472573595,63.28506932918696
1594,593161,558,740,687,0.16803375527426434,37.589892258425
1595,593759,179,750,774,0.15646624472573611,87.5728268357257
1596,593979,179,737,713,0.12053375527426402,62.369864518050704
1597,594278,140,736,636,0.06253375527426375,77.00649323271382
1598,594437,120,743,656,0.09746624472573595,21.18962010041709
1599,594657,379,743,677,0.12946624472573598,21.0
1600,595275,140,772,679,0.15453375527426383,29.068883707497267
1601,595534,139,283,180,0.26553375527426404,698.6572836520063
1602,595733,239,66,231,0.2550337552742641,222.91253890259293
1603,595992,160,43,256,0.24053375527426413,33.97057550292606
1604,596172,897,252,246,0.27253375527426416,209.2390976849212
1605,597089,179,90,251,0.19003375527426414,162.077142126828
1606,597288,518,48,255,0.1970337552742638,42.190046219457976
1607,597847,259,56,667,0.159033755274264,412.07766258315917
1608,598584,120,728,721,0.12403375527426386,674.1661516273269
1609,598784,139,742,701,0.10653375527426379,24.413111231467404
1610,599123,140,778,669,0.167033755274264,48.16637831516918
1611,599461,180,756,703,0.1820337552742637,40.496913462633174
1612,599661,159,739,688,0.13603375527426387,22.67156809750927
1613,599940,259,736,693,0.17553375527426374,5.830951894845301
1614,600259,160,747,764,0.10653375527426379,71.84705978674423
1615,600438,100,741,764,0.09103375527426438,6.0
1616,600718,279,734,632,0.10353375527426412,132.1854757528224
1617,601156,379,758,692,0.12303375527426441,64.62197768561404
1618,601674,140,737,695,0.13603375527426387,21.213203435596427
1619,601834,199,747,684,0.10846624472573607,14.866068747318506
1620,602074,159,764,699,0.10446624472573607,22.67156809750927
1621,602412,339,743,681,0.3544662447257356,27.65863337187866
1622,602931,219,702,673,0.2060337552742637,41.773197148410844
1623,603170,219,708,692,0.14503375527426376,19.924858845171276
1624,603409,199,707,684,0.10903375527426373,8.06225774829855
1625,603728,419,761,704,0.09646624472573606,57.584720195551874
1626,604167,120,758,706,0.12796624472573592,3.605551275463989
1627,604526,299,758,698,0.15996624472573595,8.0
1628,604845,219,726,676,0.09646624472573562,38.8329756778952
1629,605263,498,748,682,0.16853375527426406,22.80350850198276
1630,606160,219,776,674,0.09603375527426383,29.120439557122072
1631,606739,100,785,687,0.14496624472573627,15.811388300841896
1632,606938,180,787,726,0.21746624472573606,39.05124837953327
1633,607177,140,829,726,0.17996624472573552,42.0
1634,607437,219,732,680,0.1504662447257359,107.35455276791944
1635,610387,100,96,671,0.19596624472573554,636.0636760576728
1636,610846,319,756,701,0.348966244725736,660.6814663663572
1637,611185,219,738,730,0.23296624472573635,34.132096331752024
1638,611424,159,765,729,0.16346624472573668,27.018512172212592
1639,611683,120,732,719,0.1039662447257359,34.48187929913333
1640,612401,439,774,691,0.3279662447257361,50.47771785649585
1641,613139,140,244,186,0.10753375527426412,732.0689858203256
1642,613298,239,431,242,0.167033755274264,195.2050204272421
1643,613637,100,105,250,0.19203375527426436,326.0981447355995
1644,613757,279,45,250,0.12653375527426425,60.0
1645,614136,279,243,261,0.09703375527426372,198.3053201505194
1646,614794,219,592,255,0.1039662447257359,349.05157212079706
1647,615132,120,418,247,0.061033755274264134,174.18381095842403
1648,615432,379,463,246,0.094966244725736,45.0111097397076
1649,615830,179,463,238,0.057533755274263854,8.0
1650,616030,419,466,234,0.13853375527426381,5.0
1651,616548,518,422,233,0.12303375527426397,44.01136216933077
1652,617086,219,437,232,0.16853375527426406,15.033296378372908
1653,617365,160,569,244,0.14403375527426387,132.54433220624713
1654,617585,120,606,247,0.13553375527426414,37.12142238654117
1655,617744,159,598,244,0.1305337552742638,8.54400374531753
1656,618063,140,405,263,0.09603375527426383,193.93297811357408
1657,618322,239,484,298,0.1835337552742642,86.4060183089118
1658,618741,179,482,300,0.16353375527426417,2.8284271247461903
1659,618960,339,406,244,0.17953375527426418,94.40338976964757
1660,619339,199,404,246,0.10853375527426401,2.8284271247461903
1661,619558,578,242,258,0.12953375527426392,162.4438364481706
1662,620177,239,28,267,0.11003375527426407,214.18916872708573
1663,620516,140,315,263,0.12303375527426352,287.0278732109479
1664,620715,179,224,257,0.15603375527426389,91.19758768739445
1665,621174,219,421,219,0.19653375527426364,200.6315030098713
1666,621413,100,435,228,0.20153375527426398,16.64331697709324
1667,621532,459,412,193,0.2660337552742642,41.88078318274385
1668,622051,139,427,161,0.322533755274264,35.34119409414458
1669,622210,199,409,141,0.32153375527426364,26.90724809414742
1670,622469,120,175,177,0.2445337552742637,236.7530358833863
1671,622609,120,224,173,0.27453375527426394,49.16299421312742
1672,622848,100,228,156,0.2860337552742638,17.46424919657298
1673,622968,219,13,176,0.284033755274264,215.92822881689185
1674,623207,120,-10,184,0.26503375527426387,24.351591323771842
1675,623367,219,15,311,0.2205337552742641,129.43724348115578
1676,623606,139,10,276,0.1930337552742638,35.35533905932738
1677,623765,279,93,272,0.23003375527426373,83.09632964216891
1678,624064,160,18,203,0.19703375527426426,101.91172650877817
1679,624284,299,264,261,0.1760337552742639,252.74493071078598
1680,624603,179,5,202,0.100533755274264,265.63508804372964
1681,624802,279,36,168,0.13353375527426392,46.010868281309364
1682,625101,120,-9,166,0.06203375527426358,45.044422518220834
1683,625301,120,336,159,0.0705337552742642,345.0710071854777
1684,625440,179,435,163,0.08303375527426349,99.08077512817509
1685,625639,179,285,185,0.06903375527426414,151.6047492659778
1686,625839,160,233,187,0.10553375527426434,52.03844732503075
1687,626038,339,59,176,0.16553375527426395,174.34735443934903
1688,626397,419,234,169,0.151033755274264,175.13994404475525
1689,627095,259,66,183,0.0860337552742636,168.58232410309213
1690,627474,199,38,168,0.09546624472573617,31.76476034853718
1691,627713,758,241,163,0.0875337552742641,203.0615670184784
1692,628510,159,42,188,0.09903375527426439,200.5642041840966
1693,628690,319,42,179,0.09396624472573611,9.0
1694,629089,179,69,685,0.29296624472573596,506.719843700639
1695,629308,120,97,753,0.12646624472573587,73.53910524340094
1696,629607,279,80,718,0.11146624472573619,38.91015291668744
1697,629926,199,77,710,0.0739662447257361,8.54400374531753
1698,630305,160,34,510,0.08103375527426371,204.57028132160352
1699,630903,219,69,543,0.10246624472573584,48.104053883222775
1700,631182,379,64,606,0.06853375527426397,63.198101237299845
1701,631581,140,49,600,0.11203375527426429,16.15549442140351
1702,631920,299,18,592,0.06546624472573592,32.01562118716424
1703,632338,219,11,603,0.05246624472573602,13.038404810405298
1704,632578,100,11,602,0.15896624472573606,1.0
1705,632877,180,16,589,0.08003375527426426,13.92838827718412
1706,633076,239,81,586,0.11496624472573602,65.06919393998976
1707,633335,259,81,586,0.10003375527426384,0.0
1708,634133,180,79,592,0.11403375527426407,6.324555320336759
1709,634711,279,668,608,0.14653375527426427,589.2172774113128
1710,635010,179,672,572,0.25103375527426364,36.22154055254967
1711,635528,140,656,575,0.21853375527426389,16.278820596099706
1712,635688,100,701,541,0.2370337552742643,56.4003546088143
1713,635808,319,704,551,0.18153375527426396,10.44030650891055
1714,636226,199,644,571,0.1565337552742636,63.245553203367585
1715,636944,160,724,575,0.18246624472573592,80.09993757800315
1716,637183,180,22,557,0.16053375527426406,702.2307313127218
1717,637702,120,87,612,0.09103375527426394,85.14693182963201
1718,638778,199,719,593,0.15553375527426372,632.285536763257
1719,639117,100,753,586,0.1410337552742642,34.713109915419565
1720,639436,100,52,575,0.213533755274264,701.0862999659885
1721,639775,379,79,596,0.16603375527426367,34.20526275297414
1722,640274,100,760,594,0.15053375527426383,681.0029368512297
1723,640593,160,710,585,0.19903375527426403,50.80354318352215
1724,640772,140,675,551,0.19253375527426408,48.79549159502341
1725,641171,140,732,563,0.17453375527426385,58.249463516842795
1726,641430,120,197,183,0.19503375527426403,656.2202374203343
1727,641570,578,260,190,0.22003375527426394,63.387695966961914
1728,642188,359,37,180,0.23203375527426395,223.22410264126944
1729,642666,199,250,172,0.20453375527426365,213.15018179677915
1730,643105,100,723,567,0.17303375527426423,616.2418356457147
1731,643603,199,793,549,0.23803375527426374,72.27724399837061
1732,644680,139,691,584,0.12896624472573626,107.83784122468327
1733,645138,179,724,580,0.15996624472573595,33.24154027718932
1734,646075,100,738,612,0.21246624472573616,34.92849839314596
1735,646215,100,733,603,0.18396624472573597,10.295630140987
1736,646374,100,764,575,0.12046624472573608,41.773197148410844
1737,646634,140,766,586,0.07846624472573582,11.180339887498949
1738,646992,160,732,605,0.14296624472573605,38.948684188300895
1739,647172,179,802,595,0.1169662447257358,70.71067811865476
1740,647670,179,745,608,0.11996624472573592,58.463663928973865
1741,648089,219,820,602,0.08303375527426438,75.23961722390672
1742,648388,259,767,603,0.07903375527426393,53.009433122794285
1743,648667,199,730,593,0.12403375527426386,38.3275357934736
1744,648986,160,751,587,0.07453375527426376,21.840329667841555
1745,649206,100,828,585,0.100533755274264,77.02596964660685
1746,649325,180,830,577,0.1240337552742643,8.246211251235321
1747,649704,199,728,615,0.11053375527426423,108.84851859350222
1748,650103,179,813,614,0.07846624472573627,85.00588214941364
1749,650362,100,727,611,0.0779662447257361,86.05230967266364
1750,651160,179,428,143,0.17753375527426396,555.3602434456395
1751,651359,179,376,160,0.19753375527426398,54.70831746635972
1752,651558,219,256,178,0.20203375527426415,121.3424904969401
1753,651857,120,482,164,0.20453375527426365,226.43321311150447
1754,651997,279,427,158,0.2305337552742639,55.326304774492215
1755,652356,479,249,165,0.2330337552742643,178.13758727455584
1756,652854,179,445,161,0.23153375527426379,196.04081207748553
1757,653073,957,597,165,0.17803375527426413,152.0526224699857
1758,654050,199,564,186,0.05203375527426379,39.11521443121589
1759,654270,578,494,189,0.09853375527426378,70.06425622241343
1760,654868,758,427,170,0.14403375527426432,69.6419413859206
1761,655665,259,218,182,0.09053375527426377,209.34421415458323
1762,655944,100,285,172,0.1280337552742643,67.7421582177598
1763,656064,359,38,186,0.1320337552742643,247.39644298170498
1764,656443,339,232,183,0.13353375527426392,194.02319448973105
1765,656882,1057,261,183,0.20703375527426404,29.0
1766,657978,339,43,189,0.1420337552742641,218.08255317654368
1767,658337,299,250,188,0.13703375527426465,207.0024154448445
1768,658796,140,269,194,0.13753375527426392,19.924858845171276
1769,658995,239,437,175,0.16253375527426384,169.07099100673656
1770,659294,239,251,183,0.2165337552742641,186.17196351760379
1771,659593,498,412,182,0.21403375527426416,161.00310556011024
1772,660131,259,249,172,0.23203375527426395,163.3064603743526
1773,660490,279,47,183,0.2075337552742642,202.2992832414391
1774,660809,359,244,184,0.22903375527426428,197.00253805471644
1775,661647,119,21,577,0.16603375527426367,451.8605979724278
1776,661826,339,34,576,0.20453375527426365,13.038404810405298
1777,662584,379,16,589,0.15146624472573622,22.20360331117452
1778,663082,180,17,588,0.14196624472573616,1.4142135623730951
1779,663381,179,23,590,0.17696624472573586,6.324555320336759
1780,663680,239,77,611,0.15746624472573645,57.9396237474839
1781,663959,199,92,652,0.1744662447257359,43.657759905886145
1782,664278,239,33,628,0.10653375527426379,63.694583757176716
1783,664797,299,68,612,0.07503375527426437,38.48376280978771
1784,665235,239,101,598,0.06296624472573598,35.84689665786984
1785,665494,179,104,587,0.11296624472573624,11.40175425099138
1786,666192,120,116,678,0.1844662447257357,91.7877987534291
1787,666471,239,50,708,0.08446624472573605,72.49827584156743
1788,667129,120,28,609,0.11153375527426412,101.41498903022176
1789,667269,379,98,609,0.08103375527426371,70.0
1790,667708,140,101,632,0.061033755274264134,23.194827009486403
1791,668106,638,83,655,0.08453375527426399,29.206163733020468
1792,668964,339,29,586,0.08846624472573605,87.6184911990614
1793,669562,618,47,219,0.11653375527426357,367.441151750862
1794,670200,279,29,180,0.14953375527426394,42.95346318982906
1795,670499,339,248,182,0.14553375527426438,219.0091322296858
1796,671496,239,668,564,0.16853375527426406,567.7358540730011
1797,671795,100,696,551,0.209533755274264,30.870698080866262
1798,672094,100,690,530,0.1915337552742642,21.840329667841555
1799,672293,100,682,526,0.11903375527426396,8.94427190999916
1800,672453,140,696,529,0.11353375527426435,14.317821063276353
1801,672632,199,638,528,0.14153375527426393,58.008620049092706
1802,672851,239,665,542,0.14303375527426399,30.4138126514911
1803,673150,100,670,550,0.09246624472573606,9.433981132056603
1804,673549,100,741,576,0.061033755274264134,75.61084578286372
1805,673669,120,696,608,0.15446624472573633,55.21775076911409
1806,673848,279,706,563,0.1250337552742642,46.09772228646444
1807,674247,100,697,565,0.1240337552742643,9.219544457292887
1808,674766,100,704,596,0.14953375527426394,31.78049716414141
1809,675084,140,692,626,0.1620337552742641,32.31098884280702
1810,675244,180,717,643,0.15553375527426416,30.23243291566195
1811,675882,100,737,638,0.14703375527426443,20.615528128088304
1812,676141,199,688,644,0.1640337552742639,49.36598018878993
1813,676380,160,742,603,0.1680337552742639,67.80117993073571
1814,676580,100,741,607,0.10203375527426406,4.123105625617661
1815,676699,140,734,611,0.08603375527426405,8.06225774829855
1816,677098,120,734,683,0.10646624472573585,72.0
1817,677258,319,809,672,0.10996624472573613,75.8023746329889
1818,677656,159,789,689,0.07003375527426403,26.248809496813376
1819,677856,180,759,671,0.09196624472573633,34.9857113690718
1820,678135,120,764,684,0.05496624472573597,13.92838827718412
1821,678314,160,713,632,0.09003375527426405,72.83543093852057
1822,678753,199,88,641,0.1620337552742641,625.0647966411162
1823,679072,100,86,624,0.11453375527426424,17.11724276862369
1824,679192,120,45,600,0.1565337552742636,47.50789408087881
1825,679331,180,45,584,0.18953375527426397,16.0
1826,679790,239,417,164,0.24353375527426424,561.056146922926
1827,680129,538,439,187,0.2445337552742637,31.827660925679098
1828,680747,319,445,186,0.21303375527426427,6.082762530298219
1829,681086,239,446,183,0.14403375527426432,3.1622776601683795
1830,681365,279,585,179,0.13003375527426408,139.05754204644924
1831,681764,160,412,167,0.171033755274264,173.4156855650607
1832,681963,259,592,182,0.19653375527426364,180.62391868188442
1833,682242,598,480,208,0.20753375527426376,114.97825881443848
1834,682860,638,422,169,0.25203375527426397,69.8927750200262
1835,683538,119,163,198,0.22753375527426423,260.6184951226601
1836,683677,239,239,191,0.24153375527426402,76.32168761236873
1837,683937,219,276,186,0.24003375527426396,37.33630940518894
1838,684176,419,230,188,0.2585337552742639,46.04345773288535
1839,684615,439,38,199,0.22603375527426417,192.31484602078956
1840,685073,558,232,199,0.18753375527426375,194.0
1841,685711,498,44,195,0.237533755274264,188.04254837669055
1842,686249,738,-8,206,0.20653375527426432,53.150729063673246
1843,687167,219,99,263,0.21703375527426383,121.23530838827442
1844,687725,140,32,602,0.08903375527426416,345.5575205374642
1845,687924,199,37,610,0.13753375527426437,9.433981132056603
1846,688144,140,85,608,0.09253375527426355,48.041648597857254
1847,688522,658,44,570,0.1490337552742642,55.90169943749474
1848,689220,100,36,571,0.11803375527426363,8.06225774829855
1849,690576,120,41,596,0.4925337552742639,25.495097567963924
1850,690835,140,8,610,0.13203375527426386,35.84689665786984
1851,691054,100,4,603,0.09403375527426405,8.06225774829855
1852,691174,120,5,617,0.08553375527426388,14.035668847618199
1853,691413,239,74,645,0.16453375527426406,74.46475676452586
1854,691672,120,75,647,0.11653375527426402,2.23606797749979
1855,691932,160,62,698,0.14703375527426354,52.630789467763066
1856,692350,100,76,662,0.1095337552742639,38.62641583165593
1857,692550,180,82,679,0.05403375527426446,18.027756377319946
1858,692809,279,91,639,0.0729662447257362,41.0
1859,693108,179,75,687,0.09346624472573639,50.59644256269407
1860,693307,180,80,686,0.07746624472573593,5.0990195135927845
1861,693606,279,113,685,0.07846624472573582,33.015148038438355
1862,693985,299,46,690,0.10053375527426445,67.1863081289633
1863,694504,120,727,704,0.1079662447257359,681.1438908189664
1864,694703,120,705,653,0.15453375527426427,55.54277630799526
1865,694922,100,670,642,0.23603375527426396,36.68787265568828
1866,695162,120,666,653,0.23303375527426384,11.704699910719626
1867,695441,259,678,639,0.26753375527426426,18.439088914585774
1868,695800,179,697,597,0.25153375527426425,46.09772228646444
1869,696158,140,663,537,0.19103375527426403,68.96375859826666
1870,696318,100,659,515,0.25453375527426436,22.360679774997898
1871,696438,140,694,538,0.21653375527426366,41.88078318274385
1872,696756,160,678,544,0.17403375527426412,17.08800749063506
1873,696956,120,655,525,0.26053375527426414,29.832867780352597
1874,697095,100,676,530,0.24603375527426374,21.587033144922902
1875,697235,160,658,518,0.2795337552742643,21.633307652783937
1876,697694,179,700,511,0.1875337552742642,42.579337712087536
1877,697993,160,640,524,0.14303375527426399,61.39218191268331
1878,698192,100,638,517,0.05896624472573597,7.280109889280518
1879,698331,140,671,608,0.07696624472573621,96.79876032264049
1880,698651,179,703,602,0.08696624472573644,32.55764119219941
1881,698870,199,657,597,0.09296624472573622,46.2709412050371
1882,699109,100,725,618,0.05203375527426379,71.16881339463234
1883,699229,100,742,611,0.05903375527426391,18.384776310850235
1884,699608,259,726,634,0.13553375527426414,28.0178514522438
1886,700385,179,714,628,0.18703375527426402,13.416407864998739
1887,700604,100,718,622,0.20503375527426426,7.211102550927978
1888,700784,100,738,588,0.17746624472573602,39.44616584663204
1889,701043,179,52,676,0.26753375527426426,691.6212836516818
1890,701362,100,81,675,0.29353375527426406,29.017236257093817
1891,701641,119,737,655,0.30053375527426374,656.3048072351748
1892,701781,140,720,635,0.26753375527426426,26.248809496813376
1893,702040,219,835,608,0.229533755274264,118.12705024675762
1894,702379,319,714,621,0.30553375527426363,121.69634341261039
1895,703495,159,714,648,0.25253375527426414,27.0
1896,703695,199,672,606,0.2715337552742638,59.39696961966999
1897,703934,219,673,590,0.2740337552742642,16.0312195418814
1898,704313,100,660,540,0.21753375527426355,51.66236541235796
1899,704572,120,687,563,0.20103375527426381,35.4682957019364
1900,704732,120,649,551,0.21903375527426405,39.84971769034255
1901,704931,140,655,546,0.21953375527426422,7.810249675906654
1902,705310,100,723,521,0.2570337552742643,72.44998274671983
1903,705429,140,719,527,0.1770337552742638,7.211102550927978
1904,705609,160,703,522,0.15453375527426383,16.76305461424021
1905,706087,180,696,515,0.1250337552742642,9.899494936611665
1906,706506,100,697,568,0.21553375527426377,53.009433122794285
1907,706805,219,649,566,0.20603375527426415,48.041648597857254
1908,707124,100,675,543,0.1175337552742639,34.713109915419565
1909,707443,140,654,516,0.13953375527426415,34.20526275297414
1910,707682,279,695,585,0.19903375527426403,80.26207074328447
1911,707981,419,655,581,0.17303375527426423,40.19950248448356
1912,708579,120,730,657,0.14753375527426416,106.77546534667971
1913,708719,140,728,635,0.13303375527426375,22.090722034374522
1914,708878,180,696,694,0.11653375527426402,67.11929677819934
1915,709138,179,703,680,0.18303375527426402,15.652475842498529
1916,709337,100,690,707,0.233533755274264,29.966648127543394
1917,709596,259,703,711,0.20303375527426448,13.601470508735444
1918,709875,100,700,686,0.2085337552742641,25.179356624028344
1919,709995,199,703,684,0.23153375527426423,3.605551275463989
1920,710234,120,702,698,0.27003375527426376,14.035668847618199
1921,710394,219,689,598,0.268033755274264,100.84145972763385
1922,710633,120,701,603,0.23503375527426407,13.0
1923,710832,219,734,612,0.2950337552742641,34.20526275297414
1924,711331,160,732,650,0.17403375527426368,38.05259518088089
1925,712388,259,733,650,0.1800337552742639,1.0
1926,712667,299,671,618,0.21203375527426394,69.77105417004964
1927,712986,259,730,599,0.20203375527426415,61.98386886924694
1928,713325,219,833,614,0.19753375527426398,104.08650248711405
1929,713803,160,745,680,0.22203375527426372,110.0
1930,713982,100,745,677,0.229533755274264,3.0
1931,714282,199,742,644,0.2125337552742641,33.13608305156178
1932,714541,419,704,610,0.22803375527426395,50.99019513592785
1933,715458,219,757,618,0.14853375527426405,53.600373133029585
1934,716076,199,713,599,0.21553375527426377,47.92702786528704
1935,716355,180,718,642,0.1730337552742638,43.289721643826724
1936,716555,179,734,594,0.21803375527426416,50.59644256269407
1937,716814,120,720,677,0.17003375527426412,84.17244204607586
1938,716953,279,721,650,0.2240337552742635,27.018512172212592
1939,717252,140,715,650,0.253533755274264,6.0
1940,717511,180,718,649,0.26553375527426404,3.1622776601683795
1941,717771,259,740,673,0.2710337552742641,32.55764119219941
1942,718070,179,733,664,0.2540337552742642,11.40175425099138
1943,718269,100,740,653,0.2890337552742639,13.038404810405298
1944,718389,180,731,654,0.28453375527426417,9.055385138137417
1945,718787,399,743,701,0.29753375527426407,48.507731342539614
1946,719206,180,752,703,0.27753375527426405,9.219544457292887
1947,719445,140,761,775,0.30553375527426363,72.56031973468694
1948,719844,140,759,717,0.2740337552742642,58.034472514187634
1949,720024,120,740,643,0.24703375527426408,76.40026177965623
1950,720183,379,735,641,0.25803375527426375,5.385164807134504
1951,720642,100,752,627,0.36503375527426396,22.02271554554524
1952,720761,299,741,671,0.3730337552742644,45.35416188179427
1953,721658,120,723,717,0.41003375527426433,49.39635614091387
1954,721798,160,751,777,0.48403375527426373,66.2117814289874
1955,722097,160,718,789,0.35303375527426395,35.11409973215888
1956,722376,140,682,809,0.35003375527426384,41.182520563948
1957,722536,100,730,804,0.34903375527426395,48.25971404805462
1958,723233,100,691,612,0.2980337552742638,195.92090240706835
1959,723373,239,746,609,0.3520337552742636,55.08175741568164
1960,724549,120,733,649,0.433033755274264,42.05948168962618
1961,725187,120,740,681,0.38653375527426403,32.7566787083184
1962,725586,120,733,707,0.2305337552742639,26.92582403567252
1963,725865,140,735,701,0.23253375527426412,6.324555320336759
1964,726424,179,292,191,0.316033755274264,675.536083418199
1965,726623,219,224,203,0.3555337552742639,69.05070600652827
1966,726962,159,215,204,0.38953375527426415,9.055385138137417
1967,727161,140,264,186,0.41253375527426384,52.20153254455275
1968,727879,100,737,710,0.15996624472573595,705.9072176993234
1969,728318,140,739,663,0.1905337552742643,47.042533945356304
1970,728617,100,758,707,0.12903375527426375,47.92702786528704
1971,728776,180,773,690,0.10503375527426373,22.67156809750927
1972,728995,100,742,657,0.08703375527426394,45.27692569068709
1973,729115,299,750,681,0.10096624472573579,25.298221281347036
1974,729534,160,764,732,0.07646624472573604,52.88667128870941
1975,729932,159,697,718,0.21396624472573622,68.4470598345904
1976,730132,180,790,742,0.17646624472573613,96.04686356149273
1977,730371,259,741,738,0.356966244725736,49.16299421312742
1978,730730,120,781,762,0.13946624472573577,46.647615158762406
1979,730909,179,698,687,0.1924662447257357,111.8659912573969
1980,731228,179,774,698,0.1639662447257355,76.79192665899195
