5673	284	161	96	0.808	0.387	857.899	3.792	0	229	55	0.600	0.371	849.319	3.665	0
5693	285	183	112	0.808	0.387	857.899	3.736	0	225	76	0.600	0.371	849.319	3.690	0
5713	286	168	89	0.809	0.387	857.899	3.750	0	206	66	0.600	0.371	849.319	3.589	0
5733	287	172	110	0.809	0.387	857.899	3.803	0	225	86	0.600	0.371	849.319	3.701	0
5753	288	176	114	0.809	0.387	857.899	3.751	0	214	76	0.600	0.371	849.319	3.672	0
5773	289	177	104	0.808	0.387	859.768	3.777	0	208	78	0.600	0.371	848.365	3.644	0
5793	290	186	83	0.808	0.387	859.768	3.824	0	218	61	0.600	0.371	848.365	3.604	0
5813	291	204	87	0.808	0.387	859.768	3.841	0	222	77	0.600	0.371	848.365	3.689	0
5833	292	175	80	0.808	0.387	859.768	3.831	0	235	85	0.600	0.371	848.365	3.673	0
5853	293	177	68	0.808	0.387	859.768	3.809	0	218	56	0.600	0.371	848.365	3.633	0
5873	294	175	68	0.808	0.387	859.062	3.811	0	221	62	0.600	0.371	849.900	3.681	0
5893	295	169	74	0.808	0.387	859.062	3.812	0	212	66	0.600	0.372	849.900	3.716	0
5913	296	166	94	0.808	0.387	859.062	3.781	0	220	40	0.599	0.372	849.900	3.752	0
5933	297	167	97	0.808	0.387	859.062	3.834	0	234	80	0.599	0.372	849.900	3.772	0
5953	298	167	98	0.808	0.387	859.062	3.869	0	227	51	0.600	0.373	849.900	3.719	0
5972	299	169	101	0.808	0.387	857.919	3.866	0	222	49	0.600	0.373	848.721	3.737	0
5992	300	178	99	0.809	0.387	857.919	3.878	0	217	80	0.600	0.373	848.721	3.771	0
6012	301	162	87	0.809	0.388	857.919	3.895	0	224	55	0.601	0.373	848.721	3.730	0
6032	302	178	104	0.810	0.388	857.919	3.787	0	251	58	0.601	0.373	848.721	3.665	0
6052	303	138	173	0.810	0.388	857.919	3.731	0	146	107	0.602	0.374	848.721	3.676	0
6072	304	134	183	0.811	0.388	855.758	3.690	0	151	101	0.603	0.373	847.634	3.682	0
6092	305	131	156	0.811	0.388	855.758	3.876	0	165	118	0.603	0.373	847.634	3.701	0
6112	306	113	150	0.811	0.388	855.758	3.800	0	180	87	0.603	0.373	847.634	3.750	0
6132	307	119	145	0.812	0.388	855.758	3.811	0	164	91	0.603	0.372	847.634	3.798	0
6152	308	123	162	0.812	0.387	855.758	3.808	0	146	129	0.603	0.372	847.634	3.785	0
6172	309	126	163	0.812	0.388	853.961	3.798	0	151	118	0.604	0.372	846.304	3.767	0
6192	310	135	150	0.812	0.388	853.961	3.788	0	160	143	0.604	0.372	846.304	3.747	0
6212	311	182	190	0.812	0.388	853.961	3.813	0	219	160	0.603	0.372	846.304	3.692	0
6232	312	189	209	0.811	0.388	853.961	3.769	0	245	147	0.603	0.372	846.304	3.790	0
6252	313	168	209	0.811	0.388	853.961	3.871	0	231	163	0.603	0.373	846.304	3.789	0
6272	314	168	203	0.811	0.389	856.778	3.892	0	239	158	0.603	0.373	847.311	3.792	0
6291	315	188	187	0.811	0.389	856.778	3.858	0	222	169	0.603	0.373	847.311	3.728	0
6311	316	185	206	0.811	0.388	856.778	3.860	0	228	185	0.603	0.373	847.311	3.818	0
6331	317	192	189	0.811	0.388	856.778	3.851	0	225	155	0.602	0.373	847.311	3.732	0
6351	318	168	176	0.812	0.388	856.778	3.895	0	229	178	0.603	0.373	847.311	3.853	0
6371	319	173	187	0.812	0.388	853.637	3.883	0	227	179	0.603	0.373	847.667	3.837	0
6391	320	224	229	0.812	0.387	853.637	3.815	0	220	159	0.603	0.372	847.667	3.804	0
6411	321	205	206	0.812	0.387	853.637	3.832	0	224	168	0.603	0.372	847.667	3.784	0
6431	322	218	296	0.812	0.388	853.637	3.864	0	269	233	0.603	0.373	847.667	3.914	0
6451	323	323	449	0.811	0.389	853.637	3.824	0	357	474	0.603	0.374	847.667	3.913	0
6471	324	322	477	0.810	0.390	855.248	3.848	0	378	513	0.603	0.375	852.944	3.936	0
6491	325	345	644	0.811	0.391	855.248	3.910	0	333	687	0.603	0.375	852.944	4.207	0
6511	326	329	667	0.811	0.391	855.248	3.930	0	292	649	0.602	0.375	852.944	4.167	0
6531	327	329	652	0.810	0.391	855.248	3.891	0	292	668	0.601	0.375	852.944	4.184	0
6551	328	332	698	0.810	0.391	855.248	4.062	0	334	632	0.601	0.375	852.944	3.990	0
6571	329	334	706	0.811	0.391	853.201	4.065	0	374	637	0.602	0.375	850.393	3.944	0
6590	330	330	682	0.810	0.391	853.201	3.994	0	298	688	0.601	0.375	850.393	4.346	0
6610	331	303	653	0.809	0.391	853.201	3.952	0	330	659	0.600	0.375	850.393	4.078	0
6630	332	357	678	0.808	0.391	853.201	4.051	0	320	635	0.599	0.375	850.393	4.084	0
6650	333	339	660	0.808	0.391	853.201	3.897	0	350	611	0.598	0.375	850.393	3.972	0
6670	334	322	670	0.808	0.390	854.023	3.915	0	353	586	0.599	0.375	850.994	3.942	0
6690	335	296	676	0.808	0.390	854.023	3.906	0	330	618	0.598	0.375	850.994	3.979	0
6710	336	577	654	0.806	0.390	854.023	3.802	0	614	636	0.597	0.375	850.994	3.901	0
6730	337	842	666	0.804	0.390	854.023	3.963	0	847	589	0.595	0.375	850.994	3.812	0
6750	338	1031	596	0.800	0.390	854.023	3.866	0	1028	612	0.592	0.376	850.994	3.838	0
6770	339	953	585	0.801	0.390	856.205	3.860	0	948	611	0.592	0.376	851.379	3.867	0
6790	340	993	622	0.801	0.390	856.205	3.833	0	1018	571	0.591	0.376	851.379	3.835	0
6810	341	1010	579	0.800	0.390	856.205	3.834	0	1003	554	0.590	0.376	851.379	3.806	0
6830	342	997	635	0.799	0.390	856.205	3.884	0	996	573	0.590	0.377	851.379	3.696	0
6850	343	478	682	0.799	0.390	856.205	6.339	0	-1280	-1024	0.799	0.390	-1.000	-1.000	4
6870	344	446	682	0.798	0.389	853.418	6.540	0	-1280	-1024	0.588	0.377	-1.000	-1.000	4
6890	345	997	625	0.798	0.389	853.418	3.873	0	1008	553	0.587	0.377	850.980	3.851	0
6910	346	994	649	0.798	0.389	853.418	3.834	0	989	592	0.588	0.377	850.980	3.801	0
6929	347	1004	656	0.798	0.389	853.418	3.893	0	972	603	0.587	0.377	850.980	3.693	0
6949	348	994	573	0.797	0.389	853.418	3.746	0	983	598	0.586	0.377	850.980	3.854	0
6969	349	993	584	0.795	0.388	852.501	3.727	0	974	603	0.584	0.377	851.148	3.803	0
6989	350	967	325	0.794	0.387	852.501	3.727	0	1011	350	0.584	0.376	851.148	3.745	0
7009	351	893	164	0.794	0.385	852.501	3.733	0	927	151	0.584	0.375	851.148	3.673	0
7029	352	823	132	0.794	0.384	852.501	3.802	0	839	91	0.584	0.374	851.148	3.707	0
7049	353	822	118	0.794	0.384	852.501	3.712	0	847	59	0.584	0.374	851.148	3.638	0
7069	354	822	98	0.794	0.383	855.122	3.743	0	852	41	0.583	0.374	845.770	3.615	0
7089	355	493	160	0.794	0.383	855.122	6.204	0	-1280	-1024	0.794	0.383	-1.000	-1.000	4
7109	356	-1280	-1024	0.583	0.374	-1.000	-1.000	4	829	72	0.583	0.374	845.770	3.877	0
7129	357	801	80	0.795	0.382	855.122	3.740	0	819	114	0.583	0.374	845.770	3.700	0
7149	358	820	76	0.795	0.382	855.122	4.019	0	828	107	0.584	0.374	845.770	3.630	0
7169	359	822	88	0.794	0.383	849.993	3.995	0	825	108	0.583	0.374	843.176	3.551	0
7189	360	583	12	0.796	0.382	849.993	3.881	0	702	-10	0.585	0.373	843.176	3.751	0
7209	361	404	48	0.798	0.382	849.993	3.792	0	454	50	0.587	0.374	843.176	3.701	0
7228	362	277	36	0.799	0.383	849.993	3.685	0	324	97	0.588	0.374	843.176	3.767	0
7248	363	304	106	0.799	0.382	849.993	3.659	0	321	9	0.588	0.374	843.176	3.780	0
7268	364	330	126	0.798	0.382	848.208	3.626	0	313	48	0.587	0.373	844.749	3.781	0
7288	365	292	60	0.798	0.382	848.208	3.765	0	340	36	0.586	0.373	844.749	3.698	0
7308	366	291	72	0.797	0.381	848.208	3.670	0	315	16	0.585	0.373	844.749	3.654	0
7328	367	293	61	0.796	0.380	848.208	3.710	0	325	52	0.584	0.372	844.749	3.584	0
7348	368	319	90	0.796	0.380	848.208	3.585	0	335	4	0.584	0.372	844.749	3.761	0
7368	369	329	97	0.796	0.379	846.429	3.563	0	342	24	0.584	0.371	840.174	3.707	0
7388	370	289	43	0.795	0.379	846.429	3.781	0	351	27	0.583	0.371	840.174	3.616	0
7408	371	263	55	0.794	0.379	846.429	3.715	0	308	50	0.582	0.370	840.174	3.596	0
7428	372	78	75	0.795	0.378	846.429	3.651	0	152	19	0.584	0.370	840.174	3.658	0
7448	373	34	35	0.795	0.378	846.429	3.689	0	73	32	0.584	0.370	840.174	3.631	0
7468	374	0	54	0.795	0.379	843.126	3.646	0	24	36	0.583	0.370	833.883	3.610	0
7488	375	13	48	0.795	0.379	843.126	3.656	0	79	55	0.582	0.370	833.883	3.736	0
7508	376	34	25	0.795	0.379	843.126	3.585	0	84	30	0.582	0.370	833.883	3.671	0
7528	377	43	17	0.794	0.379	843.126	3.690	0	80	24	0.582	0.371	833.883	3.657	0
7548	378	41	37	0.795	0.379	843.126	3.643	0	68	19	0.582	0.371	833.883	3.677	0
7567	379	42	31	0.795	0.379	839.596	3.618	0	68	10	0.582	0.371	835.911	3.683	0
7587	380	43	51	0.795	0.379	839.596	3.650	0	83	12	0.582	0.370	835.911	3.684	0
7607	381	20	60	0.795	0.379	839.596	3.625	0	81	29	0.582	0.370	835.911	3.600	0
7627	382	56	52	0.796	0.378	839.596	3.574	0	67	10	0.582	0.369	835.911	3.746	0
7647	383	92	116	0.796	0.379	839.596	3.632	0	150	118	0.582	0.370	835.911	3.706	0
7667	384	96	126	0.795	0.380	838.912	3.614	0	161	150	0.582	0.371	827.942	3.667	0
7687	385	265	629	0.795	0.381	838.912	3.679	0	304	641	0.583	0.372	827.942	3.720	0
7707	386	285	674	0.796	0.381	838.912	3.697	0	293	639	0.583	0.372	827.942	3.586	0
7727	387	276	680	0.797	0.381	838.912	3.698	0	284	740	0.583	0.372	827.942	3.866	0
7747	388	281	729	0.798	0.380	838.912	3.725	0	307	735	0.584	0.371	827.942	3.912	0
7767	389	280	753	0.799	0.380	835.122	3.718	0	298	729	0.585	0.371	830.308	3.970	0
7787	390	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
7807	391	-1280	-1024	0.586	0.369	-1.000	-1.000	4	288	675	0.586	0.369	830.308	4.044	0
7827	392	287	698	0.803	0.378	835.122	3.774	0	285	691	0.588	0.369	830.308	3.882	0
7847	393	294	714	0.805	0.377	835.122	3.826	0	279	659	0.589	0.368	830.308	3.887	0
7867	394	295	718	0.807	0.376	831.271	3.808	0	275	662	0.591	0.366	828.386	3.883	0
7887	395	334	685	0.808	0.375	831.271	3.891	0	304	627	0.593	0.365	828.386	3.866	0
7907	396	283	635	0.809	0.374	831.271	3.771	0	307	621	0.594	0.364	828.386	3.879	0
7926	397	300	681	0.810	0.374	831.271	3.755	0	281	629	0.594	0.363	828.386	3.824	0
7946	398	284	665	0.811	0.373	831.271	3.717	0	287	627	0.595	0.362	828.386	3.790	0
7966	399	285	653	0.812	0.373	829.605	3.687	0	295	632	0.596	0.362	824.076	3.757	0
7986	400	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
8006	401	-1280	-1024	0.596	0.362	-1.000	-1.000	4	297	645	0.596	0.362	824.076	4.065	0
8026	402	294	639	0.813	0.374	829.605	3.895	0	294	633	0.597	0.363	824.076	3.969	0
8046	403	338	561	0.814	0.373	829.605	3.856	0	337	541	0.598	0.363	824.076	4.092	0
8066	404	339	565	0.815	0.373	826.247	3.841	0	349	505	0.600	0.362	822.251	4.060	0
8086	405	196	163	0.816	0.372	826.247	3.728	0	258	147	0.601	0.361	822.251	3.840	0
8106	406	201	204	0.817	0.373	826.247	3.814	0	209	147	0.601	0.362	822.251	3.749	0
8126	407	140	183	0.818	0.374	826.247	3.764	0	192	111	0.602	0.362	822.251	3.633	0
8146	408	180	154	0.820	0.374	826.247	3.683	0	213	130	0.604	0.362	822.251	3.674	0
8166	409	113	166	0.820	0.374	826.562	3.711	0	132	124	0.605	0.362	818.946	3.596	0
8186	410	188	164	0.821	0.375	826.562	3.764	0	214	150	0.605	0.362	818.946	3.702	0
8206	411	169	164	0.822	0.375	826.562	3.778	0	219	186	0.606	0.361	818.946	3.683	0
8225	412	171	166	0.823	0.375	826.562	3.684	0	218	139	0.607	0.361	818.946	3.669	0
8245	413	177	163	0.823	0.375	826.562	3.738	0	219	144	0.607	0.361	818.946	3.707	0
8265	414	166	162	0.824	0.375	827.360	3.722	0	221	151	0.608	0.361	818.426	3.692	0
8285	415	172	146	0.824	0.375	827.360	3.783	0	208	145	0.608	0.361	818.426	3.630	0
8305	416	165	175	0.824	0.375	827.360	3.704	0	221	127	0.608	0.361	818.426	3.655	0
8325	417	177	179	0.824	0.375	827.360	3.717	0	222	133	0.608	0.361	818.426	3.701	0
8345	418	171	174	0.825	0.375	827.360	3.690	0	217	127	0.608	0.361	818.426	3.615	0
8365	419	173	175	0.824	0.375	827.111	3.688	0	212	120	0.609	0.361	822.420	3.655	0
8385	420	203	147	0.825	0.375	827.111	3.888	0	252	150	0.609	0.361	822.420	3.667	0
8405	421	223	169	0.825	0.375	827.111	3.827	0	269	164	0.609	0.361	822.420	3.708	0
8425	422	244	195	0.826	0.376	827.111	3.702	0	255	134	0.610	0.361	822.420	3.688	0
8445	423	251	195	0.826	0.376	827.111	3.698	0	268	171	0.610	0.361	822.420	3.711	0
8465	424	254	188	0.827	0.376	830.564	3.708	0	267	169	0.611	0.360	820.132	3.696	0
8485	425	220	178	0.827	0.376	830.564	3.839	0	267	155	0.611	0.360	820.132	3.725	0
8505	426	211	151	0.827	0.376	830.564	3.784	0	260	141	0.611	0.360	820.132	3.715	0
8525	427	227	144	0.827	0.376	830.564	3.743	0	256	183	0.611	0.360	820.132	3.745	0
8544	428	224	143	0.827	0.376	830.564	3.728	0	267	175	0.611	0.361	820.132	3.811	0
8564	429	224	149	0.827	0.376	826.966	3.697	0	263	184	0.611	0.361	818.683	3.814	0
8584	430	247	199	0.827	0.376	826.966	3.748	0	259	144	0.611	0.361	818.683	3.748	0
8604	431	206	166	0.827	0.376	826.966	3.822	0	277	160	0.611	0.361	818.683	3.716	0
8624	432	238	151	0.827	0.376	826.966	3.763	0	269	157	0.611	0.361	818.683	3.772	0
8644	433	236	168	0.827	0.376	826.966	3.734	0	272	159	0.610	0.361	818.683	3.710	0
8664	434	232	160	0.827	0.376	828.579	3.762	0	276	161	0.610	0.362	817.118	3.719	0
8684	435	76	169	0.827	0.376	828.579	3.802	0	125	178	0.611	0.362	817.118	3.798	0
8704	436	56	192	0.828	0.377	828.579	3.783	0	85	143	0.612	0.362	817.118	3.812	0
8724	437	45	198	0.827	0.377	828.579	3.719	0	73	157	0.611	0.362	817.118	3.751	0
8744	438	26	181	0.827	0.377	828.579	3.787	0	77	165	0.611	0.362	817.118	3.704	0
8764	439	23	204	0.827	0.377	824.754	3.749	0	82	156	0.611	0.362	814.806	3.678	0
8784	440	48	189	0.827	0.377	824.754	3.670	0	80	181	0.611	0.363	814.806	3.689	0
8804	441	43	170	0.827	0.377	824.754	3.754	0	93	165	0.611	0.363	814.806	3.614	0
8824	442	39	197	0.827	0.377	824.754	3.723	0	87	152	0.610	0.363	814.806	3.751	0
8844	443	50	191	0.826	0.377	824.754	3.680	0	78	150	0.610	0.363	814.806	3.746	0
8863	444	47	187	0.826	0.377	825.586	3.719	0	84	146	0.610	0.362	816.062	3.746	0
8883	445	62	213	0.825	0.377	825.586	3.809	0	80	170	0.609	0.362	816.062	3.660	0
8903	446	34	192	0.825	0.376	825.586	3.754	0	88	168	0.609	0.362	816.062	3.684	0
8923	447	58	186	0.824	0.376	825.586	3.649	0	71	145	0.608	0.362	816.062	3.690	0
8943	448	57	199	0.824	0.376	825.586	3.687	0	85	159	0.608	0.362	816.062	3.698	0
8963	449	58	201	0.823	0.376	823.898	3.622	0	77	147	0.607	0.362	817.656	3.711	0
8983	450	33	188	0.823	0.375	823.898	3.750	0	86	155	0.607	0.362	817.656	3.769	0
9003	451	57	191	0.822	0.375	823.898	3.779	0	74	165	0.606	0.362	817.656	3.691	0
9023	452	33	178	0.822	0.375	823.898	3.703	0	83	141	0.606	0.362	817.656	3.694	0
9043	453	104	181	0.821	0.375	823.898	3.737	0	153	145	0.605	0.362	817.656	3.671	0
9063	454	106	178	0.821	0.375	824.396	3.733	0	158	150	0.604	0.362	815.712	3.656	0
9083	455	119	203	0.820	0.375	824.396	3.807	0	175	159	0.604	0.362	815.712	3.704	0
9103	456	119	186	0.820	0.375	824.396	3.792	0	152	172	0.603	0.362	815.712	3.717	0
9123	457	104	186	0.819	0.375	824.396	3.681	0	158	163	0.603	0.362	815.712	3.749	0
9143	458	119	184	0.819	0.375	824.396	3.793	0	172	185	0.603	0.362	815.712	3.749	0
9162	459	119	190	0.819	0.375	822.051	3.746	0	165	182	0.602	0.362	816.914	3.753	0
9182	460	117	192	0.818	0.374	822.051	3.740	0	169	172	0.602	0.362	816.914	3.767	0
9202	461	123	195	0.818	0.374	822.051	3.710	0	143	151	0.602	0.362	816.914	3.693	0
9222	462	104	195	0.818	0.374	822.051	3.688	0	163	167	0.601	0.362	816.914	3.649	0
9242	463	113	218	0.818	0.374	822.051	3.718	0	165	156	0.601	0.362	816.914	3.734	0
9262	464	111	219	0.817	0.374	822.866	3.716	0	153	153	0.600	0.362	820.503	3.699	0
9282	465	393	371	0.815	0.374	822.866	3.826	0	-1280	-1024	0.815	0.374	-1.000	-1.000	4
9302	466	426	423	0.814	0.375	822.866	3.964	0	-1280	-1024	0.814	0.375	-1.000	-1.000	4
9322	467	431	553	0.814	0.376	822.866	3.920	0	-1280	-1024	0.814	0.376	-1.000	-1.000	4
9342	468	429	637	0.813	0.376	822.866	3.732	0	434	583	0.598	0.364	820.503	3.780	0
9362	469	439	715	0.814	0.376	828.056	3.805	0	436	571	0.598	0.364	829.414	3.821	0
9382	470	422	621	0.814	0.376	828.056	3.726	0	413	535	0.598	0.364	829.414	4.363	0
9402	471	421	595	0.813	0.376	828.056	3.760	0	442	492	0.597	0.365	829.414	4.567	0
9422	472	439	625	0.813	0.376	828.056	3.720	0	440	554	0.597	0.365	829.414	4.219	0
9442	473	432	671	0.813	0.377	828.056	4.044	0	434	612	0.597	0.365	829.414	3.826	0
9462	474	440	669	0.814	0.377	828.521	4.080	0	429	627	0.598	0.365	818.325	3.746	0
9481	475	411	603	0.814	0.377	828.521	3.771	0	444	593	0.598	0.365	818.325	3.651	0
9501	476	438	622	0.813	0.377	828.521	3.771	0	439	629	0.597	0.366	818.325	3.811	0
9521	477	418	637	0.814	0.377	828.521	3.711	0	448	574	0.598	0.366	818.325	3.635	0
9541	478	422	579	0.814	0.378	828.521	3.793	0	399	619	0.598	0.366	818.325	3.726	0
9561	479	422	589	0.814	0.378	830.016	3.787	0	369	590	0.598	0.366	823.910	3.794	0
9581	480	572	669	0.813	0.378	830.016	3.815	0	595	636	0.597	0.366	823.910	3.775	0
9601	481	798	673	0.810	0.378	830.016	3.863	0	832	525	0.594	0.366	823.910	4.105	0
9621	482	989	608	0.808	0.378	830.016	3.780	0	1003	490	0.593	0.366	823.910	4.215	0
9641	483	982	660	0.808	0.378	830.016	3.726	0	960	619	0.593	0.366	823.910	3.606	0
9661	484	970	649	0.809	0.378	830.915	3.726	0	916	555	0.594	0.366	826.531	3.797	0
9681	485	1010	632	0.809	0.378	830.915	4.082	0	978	603	0.593	0.366	826.531	3.671	0
9701	486	978	658	0.810	0.377	830.915	3.767	0	993	590	0.594	0.366	826.531	3.652	0
9721	487	1014	624	0.810	0.377	830.915	3.754	0	997	606	0.594	0.366	826.531	3.677	0
9741	488	1009	632	0.810	0.377	830.915	3.784	0	971	622	0.593	0.366	826.531	3.723	0
9761	489	1004	638	0.808	0.377	829.269	3.778	0	964	621	0.592	0.366	826.459	3.724	0
9781	490	978	642	0.808	0.377	829.269	3.827	0	984	619	0.592	0.366	826.459	3.633	0
9801	491	1002	682	0.808	0.377	829.269	3.748	0	1010	600	0.592	0.366	826.459	3.618	0
9820	492	1024	640	0.808	0.377	829.269	3.648	0	1030	587	0.592	0.366	826.459	3.632	0
9840	493	989	712	0.808	0.377	829.269	3.862	0	998	598	0.591	0.366	826.459	3.588	0
9860	494	1001	709	0.807	0.377	827.276	3.792	0	998	588	0.591	0.366	829.737	3.594	0
9880	495	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
9900	496	1028	638	0.808	0.376	827.276	3.847	0	-1280	-1024	0.808	0.376	-1.000	-1.000	4
9920	497	992	644	0.808	0.376	827.276	3.662	0	978	604	0.592	0.366	829.737	3.646	0
9940	498	1017	684	0.808	0.376	827.276	3.682	0	1002	591	0.591	0.366	829.737	3.527	0
9960	499	1002	699	0.807	0.376	829.952	3.714	0	1000	597	0.591	0.366	825.017	3.507	0
9980	500	781	638	0.807	0.375	829.952	3.636	0	837	604	0.591	0.365	825.017	3.669	0
10000	501	833	603	0.809	0.375	829.952	3.836	0	796	599	0.593	0.365	825.017	3.690	0
10020	502	-1280	-1024	0.592	0.365	-1.000	-1.000	4	822	549	0.592	0.365	825.017	3.463	0
10040	503	796	589	0.808	0.375	829.952	3.450	0	800	589	0.592	0.365	825.017	3.498	0
10060	504	798	585	0.808	0.375	833.415	3.464	0	808	567	0.592	0.365	826.826	3.541	0
10080	505	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4
